id,formula,elements,num_elements,has_transition_metals,families
GEN_09714,"{'Co': 0.21418674290180206, 'Na': 0.3549642860889435, 'O': 0.430738240480423}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09715,"{'Fe': 0.10974273830652237, 'Na': 0.5017443299293518, 'O': 0.388407438993454}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09716,"{'Co': 0.10365912318229675, 'Fe': 0.014280546456575394, 'Mn': 0.01594230905175209, 'Na': 0.27363714575767517, 'O': 0.4909629225730896, 'P': 0.03555530682206154}","['O', 'Mn', 'Co', 'Na', 'Fe', 'P']",6,3,"['phosphate', 'high_entropy']"
GEN_09717,"{'Mn': 0.20994988083839417, 'Na': 0.10387559235095978, 'O': 0.5832213759422302, 'V': 0.06911932677030563}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09718,"{'Na': 0.18904033303260803, 'O': 0.5700067281723022, 'V': 0.23218776285648346}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09719,"{'Fe': 0.20291055738925934, 'Na': 0.25409746170043945, 'O': 0.5250808596611023}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09720,"{'Co': 0.1733672171831131, 'Na': 0.4310595691204071, 'O': 0.39461562037467957}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09721,"{'Mn': 0.1588447093963623, 'Na': 0.38983017206192017, 'O': 0.43412870168685913, 'V': 0.016489801928400993}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09722,"{'Na': 0.11078612506389618, 'O': 0.6144310235977173, 'P': 0.08401568233966827, 'V': 0.17928344011306763}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09723,"{'Na': 0.31745484471321106, 'O': 0.4993627369403839, 'V': 0.176036536693573}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09724,"{'Co': 0.03874044492840767, 'Mg': 0.024536550045013428, 'Mn': 0.0660967230796814, 'Na': 0.39680564403533936, 'O': 0.446503221988678}","['Mg', 'O', 'Mn', 'Co', 'Na']",5,2,['high_entropy']
GEN_09725,"{'Co': 0.04291509836912155, 'Mg': 0.09028878808021545, 'Mn': 0.018007468432188034, 'Na': 0.35253411531448364, 'O': 0.45253172516822815, 'Ti': 0.017502589151263237}","['Mg', 'O', 'Mn', 'Co', 'Ti', 'Na']",6,3,['high_entropy']
GEN_09726,"{'Na': 0.07580069452524185, 'O': 0.6099694967269897, 'V': 0.3130743205547333}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09727,"{'Na': 0.04778972640633583, 'O': 0.6240458488464355, 'V': 0.3267233669757843}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09728,"{'Fe': 0.2781830132007599, 'Na': 0.20517876744270325, 'O': 0.5159822106361389}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09729,"{'Co': 0.09026557952165604, 'Fe': 0.015935784205794334, 'Na': 0.45341983437538147, 'O': 0.43796002864837646}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_09730,"{'Fe': 0.03214229643344879, 'Na': 0.1685466766357422, 'O': 0.60040283203125, 'P': 0.06226927042007446, 'V': 0.11923424899578094}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_09731,"{'Mn': 0.010608282871544361, 'Na': 0.2158748358488083, 'O': 0.5515277981758118, 'V': 0.2159237265586853}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09732,"{'Li': 0.01378479041159153, 'Mn': 0.02194448560476303, 'Na': 0.0947437733411789, 'O': 0.6141993999481201, 'V': 0.225613072514534}","['V', 'Li', 'O', 'Mn', 'Na']",5,2,['high_entropy']
GEN_09733,"{'Na': 0.1964636892080307, 'O': 0.5637825727462769, 'V': 0.2317926585674286}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09734,"{'Na': 0.019728993996977806, 'O': 0.6097657084465027, 'V': 0.3694119155406952}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09735,"{'Co': 0.018931575119495392, 'Na': 0.7037432789802551, 'O': 0.27278932929039}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09736,"{'Na': 0.1296115666627884, 'O': 0.6146359443664551, 'P': 0.18418893218040466, 'V': 0.05504316836595535}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09737,"{'Na': 0.2124529927968979, 'O': 0.5558165907859802, 'V': 0.22864767909049988}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09738,"{'Fe': 0.3232405185699463, 'Na': 0.1383543610572815, 'O': 0.5334379076957703}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09739,"{'Na': 0.3926818370819092, 'O': 0.4493664801120758, 'V': 0.15708044171333313}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09740,"{'Mn': 0.10887669026851654, 'Na': 0.469451904296875, 'O': 0.40820854902267456, 'V': 0.01227649487555027}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09741,"{'Fe': 0.01151963509619236, 'Na': 0.1375260204076767, 'O': 0.6019732356071472, 'P': 0.017707202583551407, 'V': 0.2081022560596466}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_09742,"{'Mn': 0.015181957744061947, 'Na': 0.18334032595157623, 'O': 0.5831705331802368, 'P': 0.045446231961250305, 'V': 0.15337084233760834}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_09743,"{'Fe': 0.20252317190170288, 'Na': 0.28430771827697754, 'O': 0.5108250379562378}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09744,"{'Co': 0.06146497279405594, 'Fe': 0.01229882799088955, 'Na': 0.4498347043991089, 'O': 0.4729064106941223}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_09745,"{'Na': 0.11258818954229355, 'O': 0.58651202917099, 'V': 0.3008568286895752}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09746,"{'Na': 0.18124805390834808, 'O': 0.5537295341491699, 'V': 0.2647121846675873}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09747,"{'Co': 0.10101428627967834, 'Na': 0.5594983696937561, 'O': 0.338060200214386}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09748,"{'Mn': 0.06876660138368607, 'Na': 0.5019909739494324, 'O': 0.4031273126602173, 'V': 0.02465820498764515}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09749,"{'Na': 0.0971546322107315, 'O': 0.6077027916908264, 'V': 0.2838324010372162}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09750,"{'Fe': 0.04152929037809372, 'Na': 0.11704768985509872, 'O': 0.6452152729034424, 'P': 0.049757905304431915, 'V': 0.13723453879356384}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_09751,"{'Na': 0.03789225593209267, 'O': 0.6216315627098083, 'V': 0.33968812227249146}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09752,"{'Na': 0.14930397272109985, 'O': 0.5905596017837524, 'V': 0.257068008184433}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09753,"{'Na': 0.04959776625037193, 'O': 0.6476277112960815, 'P': 0.026492193341255188, 'V': 0.2673865556716919}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09754,"{'Li': 0.036025408655405045, 'Mn': 0.04296467453241348, 'Na': 0.1649094820022583, 'O': 0.5713276267051697, 'V': 0.1493142992258072}","['V', 'Li', 'O', 'Mn', 'Na']",5,2,['high_entropy']
GEN_09755,"{'Mn': 0.02878127060830593, 'Na': 0.13322272896766663, 'O': 0.6170822978019714, 'P': 0.05294017121195793, 'V': 0.14889676868915558}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_09756,"{'Co': 0.11061221361160278, 'Na': 0.3958388864994049, 'O': 0.4622241258621216, 'P': 0.019634326919913292}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_09757,"{'Mn': 0.016191648319363594, 'Na': 0.18083065748214722, 'O': 0.569134533405304, 'V': 0.23278114199638367}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09758,"{'Co': 0.10818751156330109, 'Na': 0.49082204699516296, 'O': 0.395622193813324}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09759,"{'Co': 0.10107103735208511, 'Fe': 0.0278302114456892, 'Na': 0.2977857291698456, 'O': 0.4708074927330017, 'P': 0.01704414375126362}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_09760,"{'Mn': 0.43162643909454346, 'Na': 0.21106888353824615, 'O': 0.3571367859840393}","['O', 'Na', 'Mn']",3,1,['layered_oxide']
GEN_09761,"{'Co': 0.06018781289458275, 'Na': 0.12407771497964859, 'O': 0.6275106072425842, 'P': 0.1846153736114502}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_09762,"{'Co': 0.19305746257305145, 'Na': 0.3610725402832031, 'O': 0.4403790235519409}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09763,"{'Mn': 0.034247174859046936, 'Na': 0.08802325278520584, 'O': 0.6741980910301208, 'P': 0.17952102422714233, 'V': 0.014452126808464527}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_09764,"{'Fe': 0.0595255047082901, 'Na': 0.26477307081222534, 'O': 0.535875141620636, 'V': 0.13183274865150452}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_09765,"{'Na': 0.22575588524341583, 'O': 0.5433771014213562, 'V': 0.2256700098514557}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09766,"{'Na': 0.11559136211872101, 'O': 0.6008774042129517, 'P': 0.05407402664422989, 'V': 0.20647215843200684}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09767,"{'Fe': 0.2226257175207138, 'Na': 0.171849325299263, 'O': 0.5476775169372559, 'V': 0.046776182949543}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_09768,"{'Na': 0.21704642474651337, 'O': 0.5504311323165894, 'V': 0.228796124458313}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09769,"{'Fe': 0.3107168674468994, 'Na': 0.13979344069957733, 'O': 0.5398283004760742}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09770,"{'Mn': 0.3702884316444397, 'Na': 0.1360461562871933, 'O': 0.483500599861145}","['O', 'Na', 'Mn']",3,1,['layered_oxide']
GEN_09771,"{'Mn': 0.04798855260014534, 'Na': 0.2007402777671814, 'O': 0.5606935024261475, 'V': 0.19006849825382233}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09772,"{'Co': 0.048152338713407516, 'Na': 0.6326069235801697, 'O': 0.31242096424102783}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09773,"{'Na': 0.09911690652370453, 'O': 0.6127872467041016, 'V': 0.27953341603279114}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09774,"{'Na': 0.10526635497808456, 'O': 0.6278377771377563, 'P': 0.06064741313457489, 'V': 0.19788244366645813}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09775,"{'Co': 0.2159787267446518, 'Na': 0.26427799463272095, 'O': 0.49441227316856384, 'P': 0.020200394093990326}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_09776,"{'Co': 0.021240325644612312, 'Na': 0.062056753784418106, 'O': 0.6613414883613586, 'P': 0.20753905177116394, 'V': 0.024350062012672424}","['V', 'O', 'Co', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_09777,"{'Co': 0.10250044614076614, 'Na': 0.09681401401758194, 'O': 0.6004085540771484, 'P': 0.1970447301864624}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_09778,"{'Mn': 0.11883623152971268, 'Na': 0.398530513048172, 'O': 0.4612039029598236, 'V': 0.013851187191903591}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09779,"{'Co': 0.029189320281147957, 'Fe': 0.010710508562624454, 'Mg': 0.029001940041780472, 'Na': 0.47879886627197266, 'O': 0.4234009385108948, 'Ti': 0.018085142597556114}","['Mg', 'O', 'Co', 'Ti', 'Na', 'Fe']",6,3,['high_entropy']
GEN_09780,"{'Na': 0.2313421070575714, 'O': 0.5511535406112671, 'V': 0.2087363302707672}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09781,"{'Fe': 0.22079351544380188, 'Na': 0.28301581740379333, 'O': 0.49376627802848816}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09782,"{'Na': 0.04364334046840668, 'O': 0.6095108985900879, 'V': 0.3461418151855469}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09783,"{'Na': 0.05128587409853935, 'O': 0.6193408966064453, 'V': 0.3281737267971039}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09784,"{'Co': 0.08680757135152817, 'Mg': 0.07503976672887802, 'Mn': 0.02325470559298992, 'Na': 0.2940925359725952, 'O': 0.47531214356422424, 'Ti': 0.010198757983744144}","['Mg', 'O', 'Mn', 'Co', 'Ti', 'Na']",6,3,['high_entropy']
GEN_09785,"{'Co': 0.07410478591918945, 'Na': 0.5702387690544128, 'O': 0.35283154249191284}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09786,"{'Na': 0.15475913882255554, 'O': 0.5767403244972229, 'V': 0.263121634721756}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09787,"{'Fe': 0.1736087203025818, 'Na': 0.33500418066978455, 'O': 0.48145124316215515}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09788,"{'Fe': 0.23017002642154694, 'Na': 0.19614680111408234, 'O': 0.5532160401344299, 'P': 0.019097814336419106}","['P', 'Na', 'Fe', 'O']",4,1,['phosphate']
GEN_09789,"{'Na': 0.06587298959493637, 'O': 0.6266623139381409, 'V': 0.2991645038127899}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09790,"{'Co': 0.2367636114358902, 'Na': 0.23887719213962555, 'O': 0.505064845085144, 'P': 0.018043840304017067}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_09791,"{'Fe': 0.02790517359972, 'Na': 0.22220772504806519, 'O': 0.5873051285743713, 'P': 0.0592893585562706, 'V': 0.10167169570922852}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_09792,"{'Na': 0.06464606523513794, 'O': 0.6216199994087219, 'P': 0.03268527612090111, 'V': 0.2416689246892929}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09793,"{'Fe': 0.047356609255075455, 'Na': 0.30459925532341003, 'O': 0.5373889803886414, 'V': 0.07601188123226166}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_09794,"{'Fe': 0.08733784407377243, 'Na': 0.21154873073101044, 'O': 0.5570887923240662, 'P': 0.03379446268081665, 'V': 0.058142635971307755}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_09795,"{'Co': 0.1532553732395172, 'Na': 0.43906664848327637, 'O': 0.40510401129722595}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09796,"{'Na': 0.040690865367650986, 'O': 0.6381615400314331, 'P': 0.03941861540079117, 'V': 0.281169593334198}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09797,"{'Co': 0.0633918046951294, 'Fe': 0.020439505577087402, 'Na': 0.41309380531311035, 'O': 0.4790404736995697, 'P': 0.023396426811814308}","['O', 'Co', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_09798,"{'Na': 0.26562970876693726, 'O': 0.5103327631950378, 'V': 0.22374919056892395}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09799,"{'Co': 0.013753981329500675, 'Fe': 0.05145171284675598, 'Na': 0.3424933850765228, 'O': 0.47012022137641907, 'Ti': 0.07429899275302887}","['O', 'Co', 'Ti', 'Na', 'Fe']",5,3,['high_entropy']
GEN_09800,"{'Co': 0.06672385334968567, 'Fe': 0.019885292276740074, 'Na': 0.4162755310535431, 'O': 0.49232861399650574}","['Co', 'Na', 'Fe', 'O']",4,2,['layered_oxide']
GEN_09801,"{'Fe': 0.14799489080905914, 'Na': 0.18284465372562408, 'O': 0.5586254000663757, 'V': 0.0980721116065979}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_09802,"{'Mn': 0.39695003628730774, 'Na': 0.12571048736572266, 'O': 0.4680650234222412}","['O', 'Na', 'Mn']",3,1,['layered_oxide']
GEN_09803,"{'Co': 0.14713656902313232, 'Na': 0.2727111577987671, 'O': 0.5286366939544678, 'P': 0.04589151218533516}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_09804,"{'Mn': 0.1724303811788559, 'Na': 0.11789485812187195, 'O': 0.5836071372032166, 'V': 0.11723074316978455}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09805,"{'Mn': 0.06778445839881897, 'Na': 0.26880329847335815, 'O': 0.5250282287597656, 'V': 0.1300761103630066}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09806,"{'Na': 0.10799992829561234, 'O': 0.6084235310554504, 'V': 0.27687931060791016}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09807,"{'Co': 0.011944368481636047, 'Mn': 0.16249415278434753, 'Na': 0.3535654842853546, 'O': 0.46161988377571106}","['O', 'Co', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09808,"{'Na': 0.327863484621048, 'O': 0.4820657968521118, 'V': 0.1820041686296463}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09809,"{'Na': 0.06579232960939407, 'O': 0.6008806824684143, 'V': 0.3332929313182831}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09810,"{'Na': 0.06655008345842361, 'O': 0.6189653277397156, 'V': 0.31082361936569214}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09811,"{'Na': 0.24402837455272675, 'O': 0.5316296815872192, 'V': 0.22188353538513184}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09812,"{'Li': 0.010901765897870064, 'Mn': 0.14408141374588013, 'Na': 0.33121684193611145, 'O': 0.4912914037704468, 'V': 0.011046979576349258}","['V', 'Li', 'O', 'Mn', 'Na']",5,2,['high_entropy']
GEN_09813,"{'Fe': 0.139456644654274, 'Na': 0.43924960494041443, 'O': 0.4211302399635315}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09814,"{'Na': 0.0176241435110569, 'O': 0.6277371048927307, 'V': 0.34851375222206116}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09815,"{'Na': 0.04488767683506012, 'O': 0.6241342425346375, 'V': 0.3231056034564972}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09816,"{'Co': 0.25934404134750366, 'Na': 0.27351492643356323, 'O': 0.4652321934700012}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09817,"{'Na': 0.2712347209453583, 'O': 0.5132949352264404, 'V': 0.21381038427352905}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09818,"{'Fe': 0.10909277200698853, 'Na': 0.4734452962875366, 'O': 0.40971365571022034}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09819,"{'Co': 0.1450127363204956, 'Mn': 0.02382172830402851, 'Na': 0.15738822519779205, 'O': 0.5993830561637878, 'P': 0.07116743177175522}","['O', 'Mn', 'Co', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_09820,"{'Co': 0.2380126714706421, 'Na': 0.2524697780609131, 'O': 0.4945376515388489, 'P': 0.012963974848389626}","['P', 'Co', 'Na', 'O']",4,1,['phosphate']
GEN_09821,"{'Na': 0.10751526802778244, 'O': 0.6129130125045776, 'V': 0.27140432596206665}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09822,"{'Li': 0.023894282057881355, 'Na': 0.11540979146957397, 'O': 0.5965532064437866, 'V': 0.263761043548584}","['Li', 'V', 'Na', 'O']",4,1,['layered_oxide']
GEN_09823,"{'Mn': 0.11293162405490875, 'Na': 0.42220544815063477, 'O': 0.43600165843963623, 'V': 0.019528687000274658}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09824,"{'Fe': 0.09616804122924805, 'Na': 0.15075044333934784, 'O': 0.6025022268295288, 'P': 0.05573967471718788, 'V': 0.08912310749292374}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_09825,"{'Co': 0.24324153363704681, 'Mg': 0.013896455988287926, 'Na': 0.2718762159347534, 'O': 0.46846479177474976}","['Mg', 'Co', 'Na', 'O']",4,1,['layered_oxide']
GEN_09826,"{'Na': 0.14603127539157867, 'O': 0.613257884979248, 'P': 0.08583152294158936, 'V': 0.13068325817584991}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09827,"{'Na': 0.06179504096508026, 'O': 0.6264336705207825, 'P': 0.026727376505732536, 'V': 0.28092068433761597}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09828,"{'Mn': 0.2210799753665924, 'Na': 0.22864989936351776, 'O': 0.5112362504005432, 'V': 0.03541170805692673}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09829,"{'Fe': 0.017255861312150955, 'Na': 0.1201552003622055, 'O': 0.6240987181663513, 'P': 0.17001934349536896, 'V': 0.06284395605325699}","['V', 'O', 'P', 'Na', 'Fe']",5,2,"['phosphate', 'high_entropy']"
GEN_09830,"{'Fe': 0.017813438549637794, 'Na': 0.1889726221561432, 'O': 0.5711398124694824, 'V': 0.21345579624176025}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_09831,"{'Mn': 0.25198107957839966, 'Na': 0.14645861089229584, 'O': 0.5460728406906128, 'V': 0.05438419431447983}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09832,"{'Mn': 0.04076077789068222, 'Na': 0.3304034471511841, 'O': 0.49173495173454285, 'V': 0.13104261457920074}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09833,"{'Mn': 0.09998893737792969, 'Na': 0.09826279431581497, 'O': 0.6149201989173889, 'V': 0.17998532950878143}","['O', 'V', 'Na', 'Mn']",4,2,['layered_oxide']
GEN_09834,"{'Co': 0.35227659344673157, 'Na': 0.17381541430950165, 'O': 0.47317686676979065}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09835,"{'Fe': 0.19052442908287048, 'Na': 0.3205885887145996, 'O': 0.4865272343158722}","['Na', 'Fe', 'O']",3,1,['layered_oxide']
GEN_09836,"{'Na': 0.3422061800956726, 'O': 0.4802316725254059, 'V': 0.17115254700183868}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09837,"{'Mn': 0.2709491550922394, 'Na': 0.23472926020622253, 'O': 0.48834797739982605}","['O', 'Na', 'Mn']",3,1,['layered_oxide']
GEN_09838,"{'Mn': 0.013191502541303635, 'Na': 0.053721945732831955, 'O': 0.6477888822555542, 'P': 0.07154112309217453, 'V': 0.20145267248153687}","['V', 'O', 'Mn', 'P', 'Na']",5,2,"['phosphate', 'high_entropy']"
GEN_09839,"{'Co': 0.3670507073402405, 'Na': 0.17367322742938995, 'O': 0.4588632881641388}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09840,"{'Fe': 0.137030690908432, 'Na': 0.3202473521232605, 'O': 0.5025433301925659, 'P': 0.026694243773818016}","['P', 'Na', 'Fe', 'O']",4,1,['phosphate']
GEN_09841,"{'Co': 0.14542971551418304, 'Na': 0.3921804428100586, 'O': 0.45460376143455505}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09842,"{'Fe': 0.02833745814859867, 'Na': 0.17883658409118652, 'O': 0.5614892840385437, 'V': 0.22613824903964996}","['Na', 'V', 'Fe', 'O']",4,2,['layered_oxide']
GEN_09843,"{'Na': 0.042243264615535736, 'O': 0.6544969081878662, 'P': 0.1865207403898239, 'V': 0.11014547199010849}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09844,"{'Co': 0.3409425616264343, 'Na': 0.17026565968990326, 'O': 0.48518288135528564}","['Co', 'Na', 'O']",3,1,['layered_oxide']
GEN_09845,"{'Li': 0.0354776568710804, 'Mn': 0.19010776281356812, 'Na': 0.08896543830633163, 'O': 0.5765106678009033, 'V': 0.09964188933372498}","['V', 'Li', 'O', 'Mn', 'Na']",5,2,['high_entropy']
GEN_09846,"{'Co': 0.16623705625534058, 'Mg': 0.017570938915014267, 'Mn': 0.012786089442670345, 'Na': 0.30715373158454895, 'O': 0.46692171692848206}","['Mg', 'O', 'Mn', 'Co', 'Na']",5,2,['high_entropy']
GEN_09847,"{'Na': 0.06436282396316528, 'O': 0.6137700080871582, 'V': 0.31991448998451233}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09848,"{'Na': 0.2367343306541443, 'O': 0.5377614498138428, 'V': 0.21357488632202148}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09849,"{'Co': 0.19299209117889404, 'Mg': 0.025707943364977837, 'Na': 0.33382347226142883, 'O': 0.444764643907547}","['Mg', 'Co', 'Na', 'O']",4,1,['layered_oxide']
GEN_09850,"{'Na': 0.05556546896696091, 'O': 0.6464729905128479, 'P': 0.05645029991865158, 'V': 0.2316017597913742}","['P', 'V', 'Na', 'O']",4,1,['phosphate']
GEN_09851,"{'Na': 0.09117551892995834, 'O': 0.6153476238250732, 'V': 0.2896278500556946}","['V', 'Na', 'O']",3,1,['layered_oxide']
GEN_09852,"{'Co': 0.0368095338344574, 'Mn': 0.16794201731681824, 'Na': 0.24042925238609314, 'O': 0.534098207950592}","['O', 'Co', 'Na', 'Mn']",4,2,['layered_oxide']
